Timestamp,Debit [m3/h],T aller,T retour
9/21/2022 0:00,30.81,83.6,72.7
9/21/2022 0:01,30.79,83.6,72.7
9/21/2022 0:02,30.26,83.6,72.7
9/21/2022 0:03,30.95,83.7,72.7
9/21/2022 0:04,29.96,83.6,72.7
9/21/2022 0:05,29.43,83.6,72.7
9/21/2022 0:06,29.69,83.6,72.7
9/21/2022 0:07,30.56,83.6,72.6
9/21/2022 0:08,30.63,83.6,72.7
9/21/2022 0:09,30.62,83.7,72.7
9/21/2022 0:10,30.7,83.7,72.7
9/21/2022 0:11,31.22,83.6,72.7
9/21/2022 0:12,30.74,83.7,72.6
9/21/2022 0:13,31.62,83.6,72.6
9/21/2022 0:14,32.2,83.6,72.6
9/21/2022 0:15,32.58,83.6,72.6
9/21/2022 0:16,33.67,83.6,72.7
9/21/2022 0:17,34.89,83.6,72.6
9/21/2022 0:18,35.39,83.6,72.6
9/21/2022 0:19,36.01,83.7,72.6
9/21/2022 0:20,37.45,83.6,72.6
9/21/2022 0:21,37.66,83.6,72.6
9/21/2022 0:22,37.58,83.6,72.6
9/21/2022 0:23,37.62,83.6,72.7
9/21/2022 0:24,37.79,83.7,72.7
9/21/2022 0:25,38.56,83.7,72.6
9/21/2022 0:26,38.84,83.8,72.7
9/21/2022 0:27,40.33,83.8,72.7
9/21/2022 0:28,42.12,83.9,72.7
9/21/2022 0:29,42.61,83.9,72.7
9/21/2022 0:30,42.62,84,72.8
9/21/2022 0:31,44.41,84,72.8
9/21/2022 0:32,44.94,84,72.8
9/21/2022 0:33,44.78,84.1,72.8
9/21/2022 0:34,45.02,84.1,72.8
9/21/2022 0:35,45.12,84.2,72.8
9/21/2022 0:36,44.91,84.1,72.8
9/21/2022 0:37,44.13,84.1,72.8
9/21/2022 0:38,43.25,84.1,72.8
9/21/2022 0:39,42.85,84,72.8
9/21/2022 0:40,43.42,84,72.8
9/21/2022 0:41,44.04,84,72.8
9/21/2022 0:42,44.19,84,72.8
9/21/2022 0:43,43.99,84,72.8
9/21/2022 0:44,43.4,83.9,72.7
9/21/2022 0:45,43.82,83.9,72.7
9/21/2022 0:46,42.85,83.9,72.7
9/21/2022 0:47,43.51,83.9,72.7
9/21/2022 0:48,43.02,83.9,72.7
9/21/2022 0:49,42.71,83.9,72.6
9/21/2022 0:50,43.23,83.9,72.7
9/21/2022 0:51,43.75,83.9,72.6
9/21/2022 0:52,43.25,83.9,72.6
9/21/2022 0:53,43.24,83.9,72.6
9/21/2022 0:54,42.55,83.8,72.6
9/21/2022 0:55,43.24,83.9,72.6
9/21/2022 0:56,42.32,83.9,72.7
9/21/2022 0:57,42.39,83.8,72.6
9/21/2022 0:58,42.91,83.8,72.7
9/21/2022 0:59,42.89,83.7,72.6
9/21/2022 1:00,42.61,83.7,72.7
9/21/2022 1:01,43.7,83.6,72.7
9/21/2022 1:02,43.65,83.6,72.7
9/21/2022 1:03,43.27,83.6,72.7
9/21/2022 1:04,43.23,83.5,72.6
9/21/2022 1:05,42.83,83.5,72.7
9/21/2022 1:06,43.19,83.5,72.7
9/21/2022 1:07,43.06,83.6,72.7
9/21/2022 1:08,42.9,83.5,72.7
9/21/2022 1:09,42.73,83.6,72.7
9/21/2022 1:10,42.75,83.6,72.7
9/21/2022 1:11,42.57,83.6,72.7
9/21/2022 1:12,42.7,83.7,72.7
9/21/2022 1:13,43.89,83.6,72.8
9/21/2022 1:14,44.91,83.6,72.7
9/21/2022 1:15,46.73,83.5,72.7
9/21/2022 1:16,48.62,83.6,72.7
9/21/2022 1:17,51.06,83.6,72.8
9/21/2022 1:18,39.19,83.5,72.8
9/21/2022 1:19,42.97,83.6,72.7
9/21/2022 1:20,45.62,83.6,72.8
9/21/2022 1:21,48.74,83.6,72.8
9/21/2022 1:22,51.51,83.7,72.8
9/21/2022 1:23,53.32,83.7,72.8
9/21/2022 1:24,54.89,83.7,72.7
9/21/2022 1:25,57.58,83.8,72.7
9/21/2022 1:26,58.31,83.8,72.6
9/21/2022 1:27,58.99,83.8,72.6
9/21/2022 1:28,59.02,83.9,72.6
9/21/2022 1:29,58.85,83.8,72.6
9/21/2022 1:30,59.18,83.8,72.6
9/21/2022 1:31,60.01,83.8,72.5
9/21/2022 1:32,59.99,83.8,72.5
9/21/2022 1:33,59.65,83.7,72.6
9/21/2022 1:34,57.99,83.8,72.5
9/21/2022 1:35,51.96,83.8,72.5
9/21/2022 1:36,50.3,83.7,72.5
9/21/2022 1:37,48.4,83.7,72.4
9/21/2022 1:38,48.01,83.7,72.4
9/21/2022 1:39,47.73,83.8,72.5
9/21/2022 1:40,47.1,83.8,72.4
9/21/2022 1:41,47.17,83.8,72.4
9/21/2022 1:42,47.28,83.8,72.4
9/21/2022 1:43,46.3,83.9,72.3
9/21/2022 1:44,46.03,83.8,72.3
9/21/2022 1:45,45.61,83.8,72.3
9/21/2022 1:46,45.3,83.7,72.3
9/21/2022 1:47,45.18,83.7,72.4
9/21/2022 1:48,45.28,83.7,72.3
9/21/2022 1:49,45.51,83.6,72.3
9/21/2022 1:50,45.37,83.6,72.3
9/21/2022 1:51,45.54,83.6,72.3
9/21/2022 1:52,45.67,83.5,72.3
9/21/2022 1:53,44.71,83.5,72.3
9/21/2022 1:54,45.23,83.4,72.4
9/21/2022 1:55,45.12,83.4,72.4
9/21/2022 1:56,45.89,83.4,72.4
9/21/2022 1:57,46.27,83.4,72.4
9/21/2022 1:58,46.48,83.5,72.4
9/21/2022 1:59,45.9,83.5,72.4
9/21/2022 2:00,45.78,83.6,72.4
9/21/2022 2:01,45.35,83.6,72.4
9/21/2022 2:02,44.82,83.6,72.4
9/21/2022 2:03,45,83.6,72.5
9/21/2022 2:04,45.57,83.6,72.4
9/21/2022 2:05,45.18,83.6,72.4
9/21/2022 2:06,45.97,83.6,72.4
9/21/2022 2:07,46.39,83.7,72.3
9/21/2022 2:08,45.8,83.7,72.4
9/21/2022 2:09,45.32,83.6,72.4
9/21/2022 2:10,45.88,83.7,72.4
9/21/2022 2:11,46.09,83.6,72.3
9/21/2022 2:12,45.54,83.7,72.3
9/21/2022 2:13,45.58,83.6,72.3
9/21/2022 2:14,45.37,83.6,72.3
9/21/2022 2:15,45.05,83.6,72.3
9/21/2022 2:16,45.12,83.6,72.3
9/21/2022 2:17,46.07,83.6,72.4
9/21/2022 2:18,45.82,83.7,72.3
9/21/2022 2:19,45.64,83.7,72.3
9/21/2022 2:20,46.13,83.7,72.3
9/21/2022 2:21,45.88,83.8,72.3
9/21/2022 2:22,45.6,83.8,72.3
9/21/2022 2:23,46.27,83.8,72.3
9/21/2022 2:24,45.78,83.9,72.3
9/21/2022 2:25,45.96,83.9,72.3
9/21/2022 2:26,45.89,84,72.3
9/21/2022 2:27,45.33,84.1,72.2
9/21/2022 2:28,45.43,84.1,72.3
9/21/2022 2:29,45.9,84.1,72.3
9/21/2022 2:30,46.3,84.2,72.3
9/21/2022 2:31,46.58,84.2,72.3
9/21/2022 2:32,46.53,84.2,72.3
9/21/2022 2:33,46.12,84.3,72.3
9/21/2022 2:34,45.83,84.3,72.3
9/21/2022 2:35,46.31,84.2,72.3
9/21/2022 2:36,46.1,84.3,72.3
9/21/2022 2:37,46.49,84.3,72.4
9/21/2022 2:38,47.15,84.4,72.4
9/21/2022 2:39,47.12,84.3,72.3
9/21/2022 2:40,47.49,84.4,72.4
9/21/2022 2:41,47.17,84.4,72.3
9/21/2022 2:42,46.99,84.4,72.4
9/21/2022 2:43,46.95,84.4,72.4
9/21/2022 2:44,46.8,84.3,72.4
9/21/2022 2:45,45.81,84.3,72.3
9/21/2022 2:46,46.88,84.3,72.3
9/21/2022 2:47,47.01,84.2,72.3
9/21/2022 2:48,46.73,84.1,72.3
9/21/2022 2:49,45.42,84.1,72.3
9/21/2022 2:50,44.72,84,72.3
9/21/2022 2:51,45.12,83.9,72.2
9/21/2022 2:52,45.14,83.8,72.2
9/21/2022 2:53,45.05,83.7,72.3
9/21/2022 2:54,44.85,83.6,72.3
9/21/2022 2:55,44.39,83.5,72.2
9/21/2022 2:56,44.15,83.5,72.2
9/21/2022 2:57,44.44,83.5,72.2
9/21/2022 2:58,44.64,83.4,72.2
9/21/2022 3:00,44.27,83.5,72.2
9/21/2022 3:01,44.59,83.4,72.2
9/21/2022 3:02,44.73,83.4,72.3
9/21/2022 3:03,44.87,83.4,72.3
9/21/2022 3:04,44.47,83.5,72.3
9/21/2022 3:05,44.29,83.5,72.4
9/21/2022 3:06,44.56,83.6,72.4
9/21/2022 3:07,44.39,83.6,72.4
9/21/2022 3:08,44.38,83.6,72.4
9/21/2022 3:09,44.76,83.7,72.5
9/21/2022 3:10,44.63,83.8,72.4
9/21/2022 3:11,44.46,83.8,72.5
9/21/2022 3:12,44.49,83.9,72.5
9/21/2022 3:13,44.79,83.9,72.5
9/21/2022 3:14,43.99,83.9,72.6
9/21/2022 3:15,42.93,83.9,72.5
9/21/2022 3:16,43.54,83.9,72.6
9/21/2022 3:17,43.36,83.8,72.6
9/21/2022 3:18,43.29,83.8,72.6
9/21/2022 3:19,43.65,83.8,72.7
9/21/2022 3:20,43.49,83.7,72.7
9/21/2022 3:21,43.22,83.7,72.7
9/21/2022 3:22,42.86,83.7,72.8
9/21/2022 3:23,42.59,83.7,72.8
9/21/2022 3:24,42.15,83.8,72.9
9/21/2022 3:25,42.05,83.7,72.9
9/21/2022 3:26,41.45,83.7,73
9/21/2022 3:27,41.27,83.7,73
9/21/2022 3:28,41.25,83.7,73
9/21/2022 3:29,41.31,83.7,73
9/21/2022 3:30,41.6,83.7,73.1
9/21/2022 3:31,41.6,83.6,73.1
9/21/2022 3:32,41.78,83.6,73.1
9/21/2022 3:33,41.8,83.5,73.1
9/21/2022 3:34,41.26,83.5,73.1
9/21/2022 3:35,40.77,83.4,73.1
9/21/2022 3:36,40.48,83.4,73
9/21/2022 3:37,40.23,83.3,73.1
9/21/2022 3:38,40.35,83.3,73.1
9/21/2022 3:39,39.73,83.3,73.1
9/21/2022 3:40,39.38,83.3,73.1
9/21/2022 3:41,38.33,83.4,73
9/21/2022 3:42,35.06,83.3,73
9/21/2022 3:43,33.9,83.4,73.1
9/21/2022 3:44,31.27,83.5,73
9/21/2022 3:45,30.42,83.5,73.1
9/21/2022 3:46,29.57,83.6,73
9/21/2022 3:47,29.62,83.6,73
9/21/2022 3:48,30.36,83.7,73
9/21/2022 3:49,29.41,83.7,73
9/21/2022 3:50,28.75,83.7,73.1
9/21/2022 3:51,29.3,83.8,73.1
9/21/2022 3:52,28.91,83.7,73.1
9/21/2022 3:53,28.06,83.8,73.1
9/21/2022 3:54,28.51,83.7,73.1
9/21/2022 3:55,28.73,83.8,73.1
9/21/2022 3:56,29.26,83.8,73.2
9/21/2022 3:57,29.33,83.8,73.1
9/21/2022 3:58,29.79,83.8,73.1
9/21/2022 3:59,29.77,83.8,73.1
9/21/2022 4:00,30.24,83.9,73.2
9/21/2022 4:01,30.35,83.9,73.1
9/21/2022 4:02,30.66,83.9,73.1
9/21/2022 4:03,33.05,84,73.1
9/21/2022 4:04,34.83,84,73.1
9/21/2022 4:05,35.03,84,73.1
9/21/2022 4:06,35.2,84.1,73.1
9/21/2022 4:07,35.66,84.1,73.1
9/21/2022 4:08,36.56,84.1,73.1
9/21/2022 4:09,36.6,84.2,73
9/21/2022 4:10,36.41,84.1,73.1
9/21/2022 4:11,35.62,84.2,73.1
9/21/2022 4:12,35.62,84.2,73.1
9/21/2022 4:13,35.32,84.2,73.1
9/21/2022 4:14,35.26,84.1,73.1
9/21/2022 4:15,35.4,84.2,73.1
9/21/2022 4:16,34.71,84.1,73
9/21/2022 4:17,34.87,84,73
9/21/2022 4:18,35.4,84,73.1
9/21/2022 4:19,35.24,84,73
9/21/2022 4:20,35.07,84,73
9/21/2022 4:21,35.78,84.1,73
9/21/2022 4:22,35.9,84,73
9/21/2022 4:23,35.8,84.1,73
9/21/2022 4:24,35.94,84.1,73
9/21/2022 4:25,35.83,84.1,73
9/21/2022 4:26,35.46,84.2,73
9/21/2022 4:27,35.37,84.1,73
9/21/2022 4:28,35.73,84.2,73
9/21/2022 4:29,35.98,84.1,72.9
9/21/2022 4:30,36.5,84.1,73
9/21/2022 4:31,35.9,84,73
9/21/2022 4:32,35.55,84,72.9
9/21/2022 4:33,36.04,83.9,73
9/21/2022 4:34,36.23,83.9,73
9/21/2022 4:35,36.29,83.8,73
9/21/2022 4:36,36.47,83.8,72.9
9/21/2022 4:37,35.49,83.8,73
9/21/2022 4:38,35.13,83.7,73
9/21/2022 4:39,35.04,83.8,73
9/21/2022 4:40,36.03,83.8,73
9/21/2022 4:41,36.74,83.8,72.9
9/21/2022 4:42,40.02,83.8,73
9/21/2022 4:43,42.91,83.8,72.9
9/21/2022 4:44,44.58,83.9,72.9
9/21/2022 4:45,45.62,83.8,72.9
9/21/2022 4:46,45.26,83.8,72.9
9/21/2022 4:47,45.76,83.7,72.9
9/21/2022 4:48,45.9,83.7,72.9
9/21/2022 4:49,45.75,83.7,72.9
9/21/2022 4:50,45.94,83.7,72.8
9/21/2022 4:51,45.74,83.7,72.9
9/21/2022 4:52,44.93,83.6,72.8
9/21/2022 4:53,45.52,83.6,72.8
9/21/2022 4:54,44.07,83.6,72.8
9/21/2022 4:55,44.59,83.6,72.8
9/21/2022 4:56,44.54,83.6,72.7
9/21/2022 4:57,43.96,83.6,72.7
9/21/2022 4:58,43.91,83.6,72.7
9/21/2022 4:59,43.93,83.6,72.7
9/21/2022 5:00,43.9,83.6,72.7
9/21/2022 5:01,44.06,83.6,72.7
9/21/2022 5:02,44.28,83.5,72.7
9/21/2022 5:03,44.5,83.5,72.6
9/21/2022 5:04,44.44,83.6,72.7
9/21/2022 5:05,44.58,83.6,72.6
9/21/2022 5:06,44.41,83.6,72.6
9/21/2022 5:07,45.43,83.6,72.6
9/21/2022 5:08,44.99,83.6,72.6
9/21/2022 5:09,46.88,83.7,72.6
9/21/2022 5:10,46.75,83.6,72.6
9/21/2022 5:11,46.72,83.6,72.6
9/21/2022 5:12,46.65,83.6,72.6
9/21/2022 5:13,46.65,83.6,72.6
9/21/2022 5:14,46.31,83.6,72.6
9/21/2022 5:15,46.62,83.5,72.6
9/21/2022 5:16,46.86,83.6,72.7
9/21/2022 5:17,46.57,83.5,72.6
9/21/2022 5:18,46.85,83.5,72.6
9/21/2022 5:19,47.23,83.5,72.7
9/21/2022 5:20,47.25,83.6,72.6
9/21/2022 5:21,46.99,83.6,72.6
9/21/2022 5:22,46.62,83.6,72.7
9/21/2022 5:23,46.78,83.6,72.7
9/21/2022 5:24,47.61,83.6,72.7
9/21/2022 5:25,47.16,83.7,72.7
9/21/2022 5:26,46.44,83.7,72.6
9/21/2022 5:27,46.88,83.7,72.7
9/21/2022 5:28,47.62,83.7,72.7
9/21/2022 5:29,47.62,83.8,72.6
9/21/2022 5:30,47.64,83.8,72.6
9/21/2022 5:31,47.73,83.7,72.5
9/21/2022 5:32,48.42,83.8,72.5
9/21/2022 5:33,37.71,83.8,72.4
9/21/2022 5:34,39.78,83.8,72.4
9/21/2022 5:35,42.97,83.8,72.3
9/21/2022 5:36,45.81,83.8,72.2
9/21/2022 5:37,48.22,83.8,72.1
9/21/2022 5:38,49.19,83.8,72
9/21/2022 5:39,50.96,83.9,72
9/21/2022 5:40,52.1,83.8,72
9/21/2022 5:41,53.25,83.8,72
9/21/2022 5:42,53.24,83.9,72
9/21/2022 5:43,54.17,83.9,72.1
9/21/2022 5:44,54.27,83.9,72.2
9/21/2022 5:45,53.94,83.9,72.3
9/21/2022 5:46,50.16,84,72.4
9/21/2022 5:47,44.29,84,72.5
9/21/2022 5:48,43.69,84,72.6
9/21/2022 5:49,43.52,84.1,72.7
9/21/2022 5:50,42.21,84.1,72.7
9/21/2022 5:51,41.57,84,72.8
9/21/2022 5:52,41.34,84.1,72.8
9/21/2022 5:53,41.52,84,72.9
9/21/2022 5:54,41.72,84,72.8
9/21/2022 5:55,41.89,84,72.9
9/21/2022 5:56,41.28,84,72.9
9/21/2022 5:57,41.17,84,72.9
9/21/2022 5:58,41.63,84,72.8
9/21/2022 5:59,41.44,83.9,72.9
9/21/2022 6:00,41.08,84,72.9
9/21/2022 6:01,41.44,84,72.9
9/21/2022 6:02,41.69,83.9,72.9
9/21/2022 6:03,41.53,84,72.9
9/21/2022 6:04,41.34,84,73
9/21/2022 6:05,41.16,84.1,72.9
9/21/2022 6:06,41.23,84.1,73
9/21/2022 6:07,40.64,84.1,73
9/21/2022 6:08,40.59,84.1,73
9/21/2022 6:09,40.71,84,73
9/21/2022 6:10,40.38,84,73.1
9/21/2022 6:11,39.83,84,73.1
9/21/2022 6:12,41.69,84,73
9/21/2022 6:13,41.65,83.9,73
9/21/2022 6:14,40.42,84,73.1
9/21/2022 6:15,40.65,83.9,73
9/21/2022 6:16,40.83,83.9,73
9/21/2022 6:17,41.15,83.8,72.9
9/21/2022 6:18,41.46,83.9,73
9/21/2022 6:19,41.1,83.9,72.9
9/21/2022 6:20,41.1,83.9,73
9/21/2022 6:20,41.07,83.8,72.9
9/21/2022 6:21,40.99,83.8,73
9/21/2022 6:22,41.13,83.8,73
9/21/2022 6:23,41.55,83.8,73
9/21/2022 6:24,41.59,83.7,73.1
9/21/2022 6:25,41.31,83.7,73.1
9/21/2022 6:26,41.49,83.7,73
9/21/2022 6:27,42.14,83.7,73.1
9/21/2022 6:28,41.06,83.7,73.1
9/21/2022 6:29,39.8,83.6,73.2
9/21/2022 6:30,39.47,83.7,73.1
9/21/2022 6:31,39.28,83.6,73.2
9/21/2022 6:32,38.9,83.6,73.2
9/21/2022 6:33,38.66,83.6,73.2
9/21/2022 6:34,39.15,83.6,73.2
9/21/2022 6:35,39.03,83.5,73.3
9/21/2022 6:36,39.09,83.5,73.3
9/21/2022 6:37,39.48,83.5,73.3
9/21/2022 6:38,39.74,83.5,73.3
9/21/2022 6:39,38.45,83.5,73.3
9/21/2022 6:40,38.88,83.4,73.3
9/21/2022 6:41,39.22,83.5,73.3
9/21/2022 6:42,39.01,83.5,73.3
9/21/2022 6:43,38.66,83.5,73.3
9/21/2022 6:44,38.5,83.6,73.3
9/21/2022 6:45,38.78,83.6,73.3
9/21/2022 6:46,38.8,83.6,73.3
9/21/2022 6:47,38.49,83.6,73.3
9/21/2022 6:48,38.53,83.7,73.3
9/21/2022 6:49,38.91,83.6,73.2
9/21/2022 6:50,39.55,83.6,73.2
9/21/2022 6:51,39.38,83.6,73.2
9/21/2022 6:52,38.61,83.7,73.1
9/21/2022 6:53,38.35,83.6,73.1
9/21/2022 6:54,38.39,83.7,73.1
9/21/2022 6:55,39.52,83.7,73.1
9/21/2022 6:56,42.17,83.7,73.1
9/21/2022 6:57,45.18,83.7,73
9/21/2022 6:58,46.91,83.7,73
9/21/2022 6:59,48.54,83.8,73
9/21/2022 7:00,50.21,83.8,73
9/21/2022 7:01,51.2,83.8,73
9/21/2022 7:02,51.57,83.8,73
9/21/2022 7:03,52.25,83.8,73
9/21/2022 7:04,52.39,83.8,73
9/21/2022 7:05,53.35,83.8,73
9/21/2022 7:06,54.43,83.8,73.1
9/21/2022 7:07,54.59,83.8,73
9/21/2022 7:08,54.03,83.7,73
9/21/2022 7:09,54.23,83.7,73
9/21/2022 7:10,54.94,83.7,73.1
9/21/2022 7:11,53.94,83.8,73
9/21/2022 7:12,51.47,83.7,73.1
9/21/2022 7:13,50.44,83.8,73.1
9/21/2022 7:14,47.61,83.8,73.1
9/21/2022 7:15,46.59,83.8,73.1
9/21/2022 7:16,45.91,83.9,73
9/21/2022 7:17,45.19,83.9,73.1
9/21/2022 7:18,45.12,83.9,73.1
9/21/2022 7:19,45,84,73
9/21/2022 7:20,45.18,84,73.1
9/21/2022 7:21,45.55,84,73.1
9/21/2022 7:22,46.71,84,73
9/21/2022 7:23,47.69,84.1,73.1
9/21/2022 7:24,49.14,84.1,73
9/21/2022 7:25,49.73,84.1,73.1
9/21/2022 7:26,50.42,84.2,73.1
9/21/2022 7:27,50.24,84.1,73.1
9/21/2022 7:28,48.26,84.1,73
9/21/2022 7:29,46.35,84.1,73.1
9/21/2022 7:30,43.94,84.1,73.2
9/21/2022 7:31,43.69,84.2,73.2
9/21/2022 7:32,43.59,84.2,73.2
9/21/2022 7:33,42.55,84.2,73.3
9/21/2022 7:34,42.01,84.2,73.3
9/21/2022 7:35,42.38,84.2,73.4
9/21/2022 7:36,40.96,84.1,73.4
9/21/2022 7:37,40.41,84.1,73.4
9/21/2022 7:38,40.06,84.1,73.4
9/21/2022 7:39,40.25,84.1,73.5
9/21/2022 7:40,40.12,84.1,73.4
9/21/2022 7:41,39.86,84,73.5
9/21/2022 7:42,39.98,84.1,73.5
9/21/2022 7:43,40.16,84,73.4
9/21/2022 7:44,40.7,84,73.4
9/21/2022 7:45,39.13,83.9,73.4
9/21/2022 7:46,38.85,83.9,73.3
9/21/2022 7:47,39.11,83.8,73.4
9/21/2022 7:48,39.04,83.7,73.4
9/21/2022 7:49,39.16,83.7,73.4
9/21/2022 7:50,39.1,83.6,73.3
9/21/2022 7:51,39.11,83.5,73.3
9/21/2022 7:52,39.4,83.4,73.3
9/21/2022 7:53,39.63,83.3,73.3
9/21/2022 7:54,38.85,83.3,73.2
9/21/2022 7:55,38.71,83.3,73.2
9/21/2022 7:56,40.83,83.2,73.3
9/21/2022 7:57,42.28,83.3,73.2
9/21/2022 7:58,44.4,83.3,73.2
9/21/2022 7:59,46.27,83.3,73.2
9/21/2022 8:00,49.07,83.4,73.3
9/21/2022 8:01,50.86,83.5,73.2
9/21/2022 8:02,50.96,83.5,73.2
9/21/2022 8:03,51.12,83.5,73.2
9/21/2022 8:04,50.83,83.6,73.2
9/21/2022 8:05,51.16,83.5,73.2
9/21/2022 8:06,47.62,83.6,73.2
9/21/2022 8:07,44.98,83.6,73.2
9/21/2022 8:08,42.85,83.6,73.1
