Timestamp,Debit [m3/h],T aller,T retour
9/21/2022 16:07,42.05,84.1,71.1
9/21/2022 16:08,41.02,84,71.1
9/21/2022 16:09,40.43,84,71.1
9/21/2022 16:10,40.25,84,71.1
9/21/2022 16:11,39.93,84,71.1
9/21/2022 16:12,38.67,84,71.1
9/21/2022 16:13,37.73,83.9,71.1
9/21/2022 16:14,34.65,83.9,71.1
9/21/2022 16:15,33.91,83.8,71.1
9/21/2022 16:16,32.8,83.8,71.1
9/21/2022 16:17,32.11,83.8,71.1
9/21/2022 16:18,30.63,83.7,71.2
9/21/2022 16:19,29.3,83.7,71.1
9/21/2022 16:20,29.92,83.6,71.1
9/21/2022 16:21,29,83.6,71.1
9/21/2022 16:22,28.84,83.6,71.1
9/21/2022 16:23,28.38,83.5,71.2
9/21/2022 16:24,28.67,83.5,71.2
9/21/2022 16:25,28.54,83.5,71.2
9/21/2022 16:26,28.41,83.4,71.2
9/21/2022 16:27,28.4,83.5,71.2
9/21/2022 16:28,28.53,83.5,71.2
9/21/2022 16:29,28.39,83.5,71.2
9/21/2022 16:30,28.3,83.4,71.2
9/21/2022 16:31,28.28,83.4,71.2
9/21/2022 16:32,28.4,83.3,71.2
9/21/2022 16:33,27.99,83.3,71.3
9/21/2022 16:34,28.32,83.3,71.3
9/21/2022 16:35,28.88,83.3,71.3
9/21/2022 16:36,28.18,83.3,71.3
9/21/2022 16:37,27.93,83.4,71.2
9/21/2022 16:38,28.2,83.4,71.3
9/21/2022 16:39,27.84,83.5,71.3
9/21/2022 16:40,27.77,83.5,71.3
9/21/2022 16:41,27.79,83.5,71.3
9/21/2022 16:42,27.46,83.6,71.4
9/21/2022 16:43,27.75,83.6,71.3
9/21/2022 16:44,28.22,83.7,71.3
9/21/2022 16:45,28.28,83.7,71.3
9/21/2022 16:46,28.34,83.8,71.4
9/21/2022 16:47,29.38,83.8,71.4
9/21/2022 16:48,30.24,83.9,71.3
9/21/2022 16:49,29.96,83.9,71.3
9/21/2022 16:50,29.7,83.9,71.4
9/21/2022 16:51,29.88,84,71.3
9/21/2022 16:52,30.33,84.1,71.4
9/21/2022 16:53,30.3,84.1,71.3
9/21/2022 16:54,29.87,84.2,71.4
9/21/2022 16:55,30.07,84.1,71.4
9/21/2022 16:56,29.58,84.1,71.4
9/21/2022 16:57,29.82,84.2,71.4
9/21/2022 16:58,30.12,84.2,71.4
9/21/2022 16:59,30.58,84.2,71.4
9/21/2022 17:00,31.11,84.2,71.4
9/21/2022 17:01,31.81,84.2,71.4
9/21/2022 17:02,32.11,84.2,71.4
9/21/2022 17:03,32.6,84.2,71.4
9/21/2022 17:04,33.02,84.1,71.4
9/21/2022 17:05,32.9,84.1,71.3
9/21/2022 17:06,33.15,84.1,71.3
9/21/2022 17:07,33.44,84,71.3
9/21/2022 17:08,33.93,84,71.3
9/21/2022 17:09,33.93,84,71.3
9/21/2022 17:10,34.2,83.9,71.2
9/21/2022 17:11,34.63,83.8,71.2
9/21/2022 17:13,33.78,83.7,71.1
9/21/2022 17:14,33.87,83.5,71
9/21/2022 17:15,33.77,83.5,70.8
9/21/2022 17:16,33.6,83.4,70.7
9/21/2022 17:17,33.75,83.4,70.6
9/21/2022 17:18,32.53,83.3,70.6
9/21/2022 17:19,31.5,83.3,70.6
9/21/2022 17:20,31.14,83.3,70.7
9/21/2022 17:21,30.51,83.2,70.7
9/21/2022 17:22,30.01,83.3,70.8
9/21/2022 17:23,29.39,83.3,70.8
9/21/2022 17:24,28.48,83.3,70.8
9/21/2022 17:25,28.07,83.3,70.9
9/21/2022 17:26,27.88,83.4,70.9
9/21/2022 17:27,28.24,83.4,71
9/21/2022 17:28,28.12,83.4,71.1
9/21/2022 17:29,27.87,83.4,71.1
9/21/2022 17:30,28.19,83.3,71.2
9/21/2022 17:31,27.4,83.4,71.3
9/21/2022 17:32,27.98,83.4,71.4
9/21/2022 17:33,28.55,83.4,71.4
9/21/2022 17:34,28.16,83.5,71.5
9/21/2022 17:35,28.2,83.5,71.5
9/21/2022 17:36,28.16,83.5,71.6
9/21/2022 17:37,28.08,83.6,71.6
9/21/2022 17:38,28.66,83.6,71.7
9/21/2022 17:39,28.14,83.7,71.7
9/21/2022 17:40,27.77,83.7,71.8
9/21/2022 17:41,27.82,83.8,71.8
9/21/2022 17:42,27.81,83.9,71.9
9/21/2022 17:43,27.47,84,71.9
9/21/2022 17:44,27.88,84,72
9/21/2022 17:45,27.26,84.1,72
9/21/2022 17:46,27.41,84.1,72.1
9/21/2022 17:47,27.18,84.1,72.1
9/21/2022 17:48,27.55,84.2,72.2
9/21/2022 17:49,27.75,84.2,72.2
9/21/2022 17:50,27.64,84.2,72.2
9/21/2022 17:51,27.68,84.2,72.3
9/21/2022 17:52,27.91,84.2,72.3
9/21/2022 17:53,27.94,84.1,72.3
9/21/2022 17:54,28.02,84.2,72.3
9/21/2022 17:55,27.61,84.1,72.3
9/21/2022 17:56,27.3,84.1,72.4
9/21/2022 17:57,27.21,84.1,72.3
9/21/2022 17:58,27.05,84.1,72.3
9/21/2022 17:59,27.28,84,72.4
9/21/2022 18:00,27.42,84,72.4
9/21/2022 18:01,28.03,84,72.4
9/21/2022 18:02,28.67,84,72.4
9/21/2022 18:03,29.5,84,72.5
9/21/2022 18:04,28.66,84,72.4
9/21/2022 18:05,28.96,83.9,72.5
9/21/2022 18:06,29.5,83.9,72.5
9/21/2022 18:07,29.37,83.8,72.6
9/21/2022 18:08,29.02,83.8,72.6
9/21/2022 18:09,28.79,83.7,72.6
9/21/2022 18:10,28.79,83.6,72.6
9/21/2022 18:11,29.23,83.6,72.7
9/21/2022 18:12,29.5,83.5,72.6
9/21/2022 18:13,30.33,83.4,72.7
9/21/2022 18:14,30.75,83.3,72.7
9/21/2022 18:15,30.82,83.2,72.7
9/21/2022 18:16,30.82,83.2,72.7
9/21/2022 18:17,31.75,83.2,72.7
9/21/2022 18:18,32.11,83.1,72.8
9/21/2022 18:19,32.78,83.2,72.7
9/21/2022 18:20,32.89,83.2,72.7
9/21/2022 18:21,33.94,83.2,72.8
9/21/2022 18:22,33.42,83.2,72.8
9/21/2022 18:23,33.86,83.2,72.8
9/21/2022 18:24,34.1,83.3,72.8
9/21/2022 18:25,33.98,83.3,72.8
9/21/2022 18:26,33.76,83.3,72.9
9/21/2022 18:27,33.68,83.4,72.8
9/21/2022 18:28,33.5,83.4,72.9
9/21/2022 18:29,33.51,83.5,72.9
9/21/2022 18:30,33.79,83.5,72.9
9/21/2022 18:31,33.64,83.5,72.9
9/21/2022 18:32,33.33,83.6,72.9
9/21/2022 18:33,32.42,83.7,72.9
9/21/2022 18:34,32.49,83.7,73
9/21/2022 18:35,29.95,83.7,73
9/21/2022 18:36,30.65,83.8,73
9/21/2022 18:37,29.93,83.8,73
9/21/2022 18:38,29.3,83.8,73
9/21/2022 18:39,28.41,83.9,73.1
9/21/2022 18:40,28.11,83.9,73
9/21/2022 18:41,26.85,84,73
9/21/2022 18:42,26.56,84,73.1
9/21/2022 18:43,26.78,84,73.1
9/21/2022 18:44,26.66,84.1,73.1
9/21/2022 18:45,26.59,84.1,73.1
9/21/2022 18:46,26.79,84.1,73.2
9/21/2022 18:47,27.2,84.2,73.1
9/21/2022 18:48,27.36,84.2,73.1
9/21/2022 18:49,27.23,84.2,73.1
9/21/2022 18:50,27.62,84.2,73.2
9/21/2022 18:51,27.13,84.3,73.1
9/21/2022 18:52,26.84,84.2,73.2
9/21/2022 18:53,26.71,84.2,73.1
9/21/2022 18:54,27.06,84.1,73.1
9/21/2022 18:55,27.49,84,73.1
9/21/2022 18:56,27.49,84,73.1
9/21/2022 18:57,27.26,83.9,73.1
9/21/2022 18:58,27.19,83.8,73.1
9/21/2022 18:59,27.34,83.7,73.1
9/21/2022 19:00,27.49,83.6,73.1
9/21/2022 19:01,27.37,83.5,73.1
9/21/2022 19:02,27.69,83.4,73.1
9/21/2022 19:03,27.79,83.4,73.1
9/21/2022 19:04,27.84,83.3,73
9/21/2022 19:05,27.86,83.3,73.1
9/21/2022 19:06,27.95,83.2,73.1
9/21/2022 19:07,27.91,83.2,73
9/21/2022 19:08,28.31,83.2,73.1
9/21/2022 19:09,28.05,83.3,73.1
9/21/2022 19:10,27.78,83.2,73.1
9/21/2022 19:11,27.49,83.2,73.1
9/21/2022 19:12,27.36,83.3,73.2
9/21/2022 19:13,27.42,83.3,73.1
9/21/2022 19:14,27.55,83.3,73.1
9/21/2022 19:15,27.37,83.3,73.2
9/21/2022 19:16,27.38,83.3,73.2
9/21/2022 19:17,28.42,83.4,73.2
9/21/2022 19:18,28.33,83.3,73.2
9/21/2022 19:19,29.24,83.4,73.2
9/21/2022 19:20,29.83,83.4,73.3
9/21/2022 19:21,30.13,83.5,73.3
9/21/2022 19:22,30.51,83.5,73.2
9/21/2022 19:23,30.84,83.6,73.3
9/21/2022 19:24,31.07,83.6,73.3
9/21/2022 19:25,32.18,83.7,73.3
9/21/2022 19:26,32.53,83.7,73.2
9/21/2022 19:27,32.93,83.7,73.3
9/21/2022 19:28,33.78,83.7,73.3
9/21/2022 19:29,34.3,83.8,73.3
9/21/2022 19:30,34.99,83.8,73.3
9/21/2022 19:31,35.23,83.8,73.2
9/21/2022 19:32,35.22,83.7,73.3
9/21/2022 19:33,35.38,83.7,73.3
9/21/2022 19:34,35.58,83.7,73.3
9/21/2022 19:35,36.04,83.6,73.3
9/21/2022 19:36,36.62,83.7,73.3
9/21/2022 19:37,37.5,83.6,73.3
9/21/2022 19:38,37.98,83.6,73.2
9/21/2022 19:39,38.04,83.5,73.3
9/21/2022 19:40,38.37,83.6,73.2
9/21/2022 19:41,38.27,83.5,73.2
9/21/2022 19:42,38.66,83.6,73.2
9/21/2022 19:43,39.04,83.6,73.2
9/21/2022 19:44,39.14,83.6,73.2
9/21/2022 19:45,38.61,83.7,73.2
9/21/2022 19:46,38.51,83.6,73.1
9/21/2022 19:47,38.63,83.6,73.2
9/21/2022 19:48,38.2,83.6,73.2
9/21/2022 19:49,38.23,83.6,73.1
9/21/2022 19:50,38.8,83.7,73.2
9/21/2022 19:51,38.9,83.6,73.1
9/21/2022 19:52,38.54,83.6,73.2
9/21/2022 19:53,38.74,83.6,73.2
9/21/2022 19:54,38.95,83.6,73.2
9/21/2022 19:55,39.56,83.6,73.1
9/21/2022 19:56,39.69,83.6,73.2
9/21/2022 19:57,39.13,83.6,73.1
9/21/2022 19:58,39.02,83.6,73.1
9/21/2022 19:59,39.11,83.7,73.1
9/21/2022 20:00,39.2,83.7,73.2
9/21/2022 20:01,39.24,83.7,73.2
9/21/2022 20:02,39.51,83.7,73.1
9/21/2022 20:03,39.58,83.8,73.1
9/21/2022 20:04,39.18,83.7,73.1
9/21/2022 20:05,39.09,83.7,73.1
9/21/2022 20:06,39.63,83.8,73.1
9/21/2022 20:07,39.78,83.8,73.2
9/21/2022 20:08,39.89,83.7,73.2
9/21/2022 20:09,39.32,83.8,73.2
9/21/2022 20:10,39.39,83.7,73.1
9/21/2022 20:11,40.33,83.7,73.2
9/21/2022 20:12,40.31,83.7,73.2
9/21/2022 20:13,40.43,83.8,73.2
9/21/2022 20:14,40.95,83.7,73.1
9/21/2022 20:15,40.83,83.7,73.1
9/21/2022 20:16,40.79,83.7,73.1
9/21/2022 20:17,41.04,83.7,73.1
9/21/2022 20:18,41.67,83.7,73
9/21/2022 20:19,41.76,83.6,73
9/21/2022 20:20,41.25,83.6,73
9/21/2022 20:21,41.18,83.6,73
9/21/2022 20:22,41.73,83.5,73
9/21/2022 20:23,42.15,83.5,72.9
9/21/2022 20:24,41.81,83.5,73
9/21/2022 20:25,41.86,83.4,73
9/21/2022 20:26,41.95,83.4,73
9/21/2022 20:27,42.02,83.3,73
9/21/2022 20:28,42.73,83.3,73
9/21/2022 20:29,42.61,83.3,73
9/21/2022 20:30,41.96,83.2,73.1
9/21/2022 20:31,42.01,83.2,73
9/21/2022 20:32,42.03,83.2,73.1
9/21/2022 20:33,42.76,83.1,73.1
9/21/2022 20:34,42.44,83.2,73.2
9/21/2022 20:35,41.9,83.2,73.2
9/21/2022 20:36,42.31,83.2,73.3
9/21/2022 20:37,42.4,83.2,73.3
9/21/2022 20:38,42.23,83.2,73.4
9/21/2022 20:39,42.28,83.3,73.4
9/21/2022 20:40,42.43,83.3,73.4
9/21/2022 20:41,42.14,83.3,73.5
9/21/2022 20:42,42.01,83.3,73.5
9/21/2022 20:43,42.26,83.3,73.5
9/21/2022 20:44,42.02,83.4,73.5
9/21/2022 20:45,41.87,83.3,73.6
9/21/2022 20:46,42.13,83.3,73.5
9/21/2022 20:47,42.56,83.3,73.6
9/21/2022 20:48,42.68,83.4,73.6
9/21/2022 20:49,42.76,83.3,73.6
9/21/2022 20:50,42.09,83.3,73.6
9/21/2022 20:51,42,83.4,73.7
9/21/2022 20:52,42.15,83.3,73.6
9/21/2022 20:53,42.12,83.3,73.7
9/21/2022 20:54,42.41,83.4,73.7
9/21/2022 20:55,42.54,83.3,73.7
9/21/2022 20:56,42.38,83.3,73.7
9/21/2022 20:57,42.4,83.3,73.7
9/21/2022 20:58,42.21,83.4,73.8
9/21/2022 20:59,42.08,83.3,73.7
9/21/2022 21:00,42.37,83.3,73.8
9/21/2022 21:01,42.23,83.3,73.8
9/21/2022 21:02,42.47,83.4,73.8
9/21/2022 21:03,42.76,83.4,73.8
9/21/2022 21:04,42.54,83.5,73.8
9/21/2022 21:05,42.92,83.4,73.8
9/21/2022 21:06,42.94,83.5,73.8
9/21/2022 21:07,42.56,83.6,73.8
9/21/2022 21:08,42.72,83.6,73.8
9/21/2022 21:09,43.17,83.6,73.8
9/21/2022 21:10,42.94,83.7,73.8
9/21/2022 21:11,43.15,83.7,73.8
9/21/2022 21:12,43.47,83.7,73.7
9/21/2022 21:13,42.82,83.7,73.8
9/21/2022 21:14,42.78,83.7,73.8
9/21/2022 21:15,43.07,83.7,73.7
9/21/2022 21:16,43.17,83.7,73.7
9/21/2022 21:17,43.27,83.6,73.7
9/21/2022 21:18,43.65,83.7,73.7
9/21/2022 21:19,42.42,83.7,73.7
9/21/2022 21:20,42.53,83.8,73.7
9/21/2022 21:21,42.9,83.7,73.6
9/21/2022 21:22,42.89,83.7,73.7
9/21/2022 21:23,42.95,83.8,73.7
9/21/2022 21:24,42.85,83.8,73.7
9/21/2022 21:25,42.38,83.8,73.7
9/21/2022 21:26,42.23,83.8,73.6
9/21/2022 21:27,42.89,83.8,73.7
9/21/2022 21:28,43.19,83.8,73.7
9/21/2022 21:29,42.75,83.8,73.7
9/21/2022 21:30,42.68,83.8,73.7
9/21/2022 21:31,42.83,83.7,73.7
9/21/2022 21:32,43.45,83.8,73.6
9/21/2022 21:33,43.93,83.8,73.6
9/21/2022 21:34,43.81,83.8,73.6
9/21/2022 21:35,43.37,83.7,73.5
9/21/2022 21:36,43.02,83.8,73.5
9/21/2022 21:37,42.78,83.8,73.4
9/21/2022 21:38,42.62,83.8,73.3
9/21/2022 21:39,43.25,83.8,73.3
9/21/2022 21:40,43.09,83.8,73.2
9/21/2022 21:41,43.1,83.7,73.1
9/21/2022 21:42,42.45,83.7,73.2
9/21/2022 21:43,42.52,83.6,73.2
9/21/2022 21:44,42.64,83.6,73.2
9/21/2022 21:45,42.72,83.5,73.3
9/21/2022 21:46,42.71,83.5,73.3
9/21/2022 21:47,42.56,83.5,73.3
9/21/2022 21:48,42.82,83.5,73.3
9/21/2022 21:49,43.15,83.4,73.4
9/21/2022 21:50,43.1,83.4,73.4
9/21/2022 21:51,42.89,83.3,73.4
9/21/2022 21:52,43.15,83.3,73.4
9/21/2022 21:53,43.17,83.4,73.5
9/21/2022 21:54,43.33,83.3,73.4
9/21/2022 21:55,43.07,83.3,73.5
9/21/2022 21:56,43.18,83.3,73.5
9/21/2022 21:57,44.14,83.2,73.6
9/21/2022 21:58,43,83.2,73.6
9/21/2022 21:59,42.86,83.2,73.6
9/21/2022 22:00,43.04,83.1,73.7
9/21/2022 22:01,43.05,83.1,73.7
9/21/2022 22:02,42.86,83.1,73.7
9/21/2022 22:03,43.34,83.1,73.7
9/21/2022 22:04,42.91,83.2,73.7
9/21/2022 22:05,42.4,83.2,73.7
9/21/2022 22:06,42.76,83.2,73.7
9/21/2022 22:07,42.88,83.2,73.8
9/21/2022 22:08,42.84,83.3,73.7
9/21/2022 22:09,42.97,83.3,73.7
9/21/2022 22:10,42.56,83.4,73.7
9/21/2022 22:11,42.4,83.4,73.7
9/21/2022 22:12,43.04,83.4,73.7
9/21/2022 22:13,42.97,83.5,73.7
9/21/2022 22:14,42.9,83.4,73.7
9/21/2022 22:15,42.82,83.5,73.7
9/21/2022 22:16,42.27,83.5,73.7
9/21/2022 22:17,42.51,83.5,73.8
9/21/2022 22:18,43.2,83.5,73.7
9/21/2022 22:19,42.63,83.5,73.7
9/21/2022 22:20,42.7,83.6,73.7
9/21/2022 22:21,41.96,83.6,73.6
9/21/2022 22:22,42.3,83.6,73.7
9/21/2022 22:23,42.11,83.7,73.6
9/21/2022 22:24,28.12,83.7,73.5
9/21/2022 22:25,15.87,83.8,73.5
9/21/2022 22:26,41.98,83.8,73.4
9/21/2022 22:27,43.23,83.8,73.3
9/21/2022 22:28,41.94,83.9,73.2
9/21/2022 22:29,41.73,83.9,73.1
9/21/2022 22:30,42.74,83.8,73
9/21/2022 22:31,44.44,83.8,72.8
9/21/2022 22:32,44.23,83.8,72.7
9/21/2022 22:33,45.33,83.8,72.6
9/21/2022 22:34,45,83.8,72.5
9/21/2022 22:35,44.66,83.8,72.4
9/21/2022 22:36,45.2,83.8,72.3
9/21/2022 22:37,45.32,83.8,72.3
9/21/2022 22:38,44.87,83.7,72.3
9/21/2022 22:39,44.95,83.8,72.3
9/21/2022 22:40,45.06,83.8,72.3
9/21/2022 22:41,44.67,83.9,72.3
9/21/2022 22:42,43.97,83.8,72.3
9/21/2022 22:43,43.72,83.8,72.2
9/21/2022 22:44,43.98,83.9,72.3
9/21/2022 22:45,44.51,83.9,72.4
9/21/2022 22:46,44.78,83.9,72.3
9/21/2022 22:47,44.78,83.9,72.4
9/21/2022 22:47,44.88,83.8,72.4
9/21/2022 22:48,44.68,83.9,72.5
9/21/2022 22:49,44.85,83.9,72.5
9/21/2022 22:50,44.63,83.8,72.5
9/21/2022 22:51,44.73,83.8,72.6
9/21/2022 22:52,44.74,83.8,72.7
9/21/2022 22:53,44.38,83.8,72.7
9/21/2022 22:54,43.9,83.8,72.7
9/21/2022 22:55,43.97,83.7,72.8
9/21/2022 22:56,45.14,83.7,72.8
9/21/2022 22:57,44.68,83.7,72.8
9/21/2022 22:58,44.06,83.6,72.9
9/21/2022 22:59,44.46,83.6,72.9
9/21/2022 23:00,44.47,83.5,72.9
9/21/2022 23:01,44.01,83.5,72.9
9/21/2022 23:02,43.75,83.5,72.9
9/21/2022 23:03,43.18,83.4,73
9/21/2022 23:04,43.26,83.3,72.9
9/21/2022 23:05,35.26,83.3,73
9/21/2022 23:06,38.78,83.3,73
9/21/2022 23:07,41.01,83.3,73
9/21/2022 23:08,41.95,83.3,73
9/21/2022 23:09,44.49,83.2,73
9/21/2022 23:10,46.43,83.3,73
9/21/2022 23:11,47.08,83.3,73
9/21/2022 23:12,48.46,83.3,72.9
9/21/2022 23:13,48.91,83.3,73
9/21/2022 23:14,49.34,83.4,73
9/21/2022 23:15,49.55,83.3,72.9
9/21/2022 23:16,49.56,83.4,73
9/21/2022 23:17,49.42,83.4,73
9/21/2022 23:18,47.96,83.5,73
9/21/2022 23:19,47.38,83.5,73
9/21/2022 23:20,46.82,83.5,73
9/21/2022 23:21,46.66,83.5,72.9
9/21/2022 23:22,46.01,83.6,73
9/21/2022 23:23,45.78,83.5,73
9/21/2022 23:24,45.38,83.5,73
9/21/2022 23:25,44.92,83.5,73
9/21/2022 23:26,44.29,83.5,73
9/21/2022 23:27,42.82,83.6,73.1
9/21/2022 23:28,42.28,83.5,73
9/21/2022 23:29,42.01,83.5,73.1
9/21/2022 23:30,41.78,83.6,73.1
9/21/2022 23:31,41.03,83.6,73.1
9/21/2022 23:32,40.99,83.7,73.1
9/21/2022 23:33,40.96,83.6,73.1
9/21/2022 23:34,39.23,83.7,73.1
9/21/2022 23:35,38.49,83.7,73.1
9/21/2022 23:36,38.02,83.8,73.1
9/21/2022 23:37,37.8,83.7,73.1
9/21/2022 23:38,37.72,83.7,73.2
9/21/2022 23:39,36.52,83.8,73.2
9/21/2022 23:40,36.11,83.7,73.2
9/21/2022 23:41,36.21,83.7,73.2
9/21/2022 23:42,35.68,83.8,73.2
9/21/2022 23:43,35.51,83.8,73.2
9/21/2022 23:44,35.19,83.8,73.2
9/21/2022 23:45,35.35,83.9,73.1
9/21/2022 23:46,35.59,83.9,73.1
9/21/2022 23:47,34.9,83.9,73.1
9/21/2022 23:48,34.47,83.9,73.1
9/21/2022 23:49,34.02,83.9,73.2
9/21/2022 23:50,33.54,84,73.1
9/21/2022 23:51,33.11,83.9,73.1
9/21/2022 23:52,33.02,83.9,73.1
9/21/2022 23:53,33.02,84,73.1
9/21/2022 23:53,32.73,83.9,73.1
9/21/2022 23:55,32.93,83.9,73.1
9/21/2022 23:56,32.72,84,73.2
9/21/2022 23:57,32.57,83.9,73.2
9/21/2022 23:58,32.73,83.9,73.2
9/21/2022 23:59,32.86,84,73.2
